Locality,Type,Rent,Area,Furnishing_Status,Bathroom,Balcony,Parking,Carpet_Area,Annual_Rent,Price,ROI (%)
andheri,0,45000,670.0,0,2.0,1.0,2.0,480.0,540000,6700000.0,8.059701492537313
andheri,2,50000,980.0,0,2.0,1.0,2.0,760.0,600000,9800000.0,6.122448979591836
andheri,2,48000,820.0,0,2.0,1.0,2.0,710.0,576000,8200000.0,7.02439024390244
andheri,2,57000,1020.0,0,2.0,1.0,2.0,840.0,684000,10200000.0,6.705882352941177
andheri,2,32000,800.0,2,2.0,1.0,1.0,650.0,384000,8000000.0,4.8
andheri,2,49800,1100.0,1,2.0,2.0,2.0,800.0,597600,11000000.0,5.432727272727273
andheri,2,45000,980.0,1,2.0,1.0,2.0,790.0,540000,9800000.0,5.510204081632653
andheri,1,17000,480.0,2,1.0,1.0,2.0,320.0,204000,4800000.0,4.25
andheri,2,42000,980.0,0,2.0,1.0,2.0,720.0,504000,9800000.0,5.142857142857142
andheri,0,30000,650.0,0,1.0,1.0,2.0,450.0,360000,6500000.0,5.538461538461538
andheri,0,26000,550.0,2,1.0,1.0,1.0,450.0,312000,5500000.0,5.672727272727273
andheri,2,70000,1450.0,1,2.0,2.0,1.0,860.0,840000,14500000.0,5.793103448275862
andheri,2,80000,1300.0,1,2.0,3.0,2.0,910.0,960000,13000000.0,7.384615384615385
andheri,2,46000,1020.0,2,2.0,1.0,2.0,850.0,552000,10200000.0,5.411764705882352
andheri,3,85000,2000.0,0,3.0,4.0,2.0,1700.0,1020000,20000000.0,5.1
andheri,0,28300,720.0,0,2.0,2.0,0.0,500.0,339600,7200000.0,4.716666666666667
andheri,0,26000,710.0,1,2.0,2.0,2.0,510.0,312000,7100000.0,4.394366197183099
andheri,2,39000,890.0,2,2.0,1.0,2.0,710.0,468000,8900000.0,5.258426966292134
andheri,2,47000,980.0,0,2.0,1.0,2.0,740.0,564000,9800000.0,5.755102040816327
andheri,0,37000,670.0,0,2.0,1.0,2.0,470.0,444000,6700000.0,6.626865671641791
andheri,3,75000,1500.0,1,3.0,2.0,3.0,1200.0,900000,15000000.0,6.0
andheri,0,29000,650.0,2,2.0,1.0,2.0,450.0,348000,6500000.0,5.353846153846154
andheri,2,42000,1200.0,2,2.0,2.0,1.0,680.0,504000,12000000.0,4.2
andheri,2,33000,1100.0,1,2.0,1.0,1.0,680.0,396000,11000000.0,3.6
andheri,0,26000,650.0,2,2.0,1.0,1.0,470.0,312000,6500000.0,4.8
andheri,0,34500,600.0,0,2.0,1.0,1.0,450.0,414000,6000000.0,6.9
andheri,0,29000,650.0,0,1.0,1.0,2.0,450.0,348000,6500000.0,5.353846153846154
andheri,0,28000,710.0,0,1.0,1.0,2.0,520.0,336000,7100000.0,4.732394366197183
andheri,0,37000,650.0,0,2.0,1.0,2.0,450.0,444000,6500000.0,6.830769230769231
andheri,0,30000,680.0,1,2.0,1.0,2.0,470.0,360000,6800000.0,5.294117647058823
andheri,2,37000,900.0,2,2.0,2.0,1.0,700.0,444000,9000000.0,4.933333333333334
andheri,0,30000,670.0,0,2.0,1.0,2.0,460.0,360000,6700000.0,5.3731343283582085
andheri,2,49000,980.0,0,2.0,1.0,2.0,755.0,588000,9800000.0,6.0
andheri,0,35000,650.0,0,2.0,1.0,1.0,450.0,420000,6500000.0,6.461538461538462
andheri,2,44000,850.0,1,2.0,1.0,1.0,700.0,528000,8500000.0,6.211764705882353
andheri,2,45000,900.0,1,2.0,1.0,3.0,700.0,540000,9000000.0,6.0
andheri,3,99000,1300.0,1,3.0,3.0,1.0,1180.0,1188000,13000000.0,9.138461538461538
andheri,0,28000,600.0,1,1.0,1.0,0.0,550.0,336000,6000000.0,5.6000000000000005
andheri,0,24000,600.0,2,2.0,1.0,1.0,450.0,288000,6000000.0,4.8
andheri,3,102000,1400.0,1,3.0,3.0,2.0,1280.0,1224000,14000000.0,8.742857142857142
andheri,0,31000,600.0,2,2.0,1.0,1.0,460.0,372000,6000000.0,6.2
andheri,0,28000,560.0,2,2.0,1.0,1.0,400.0,336000,5600000.0,6.0
andheri,0,35000,600.0,0,2.0,1.0,1.0,450.0,420000,6000000.0,7.000000000000001
andheri,3,70000,1400.0,1,3.0,2.0,3.0,1150.0,840000,14000000.0,6.0
andheri,1,16000,400.0,2,1.0,1.0,0.0,270.0,192000,4000000.0,4.8
andheri,2,30000,900.0,1,2.0,1.0,1.0,800.0,360000,9000000.0,4.0
andheri,3,135000,1250.0,0,3.0,3.0,1.0,958.0,1620000,12500000.0,12.96
andheri,0,20000,600.0,1,1.0,2.0,1.0,450.0,240000,6000000.0,4.0
andheri,2,47000,1385.0,1,2.0,1.0,1.0,893.0,564000,13850000.0,4.072202166064982
andheri,2,43500,1050.0,2,1.0,1.0,1.0,700.0,522000,10500000.0,4.971428571428572
andheri,1,20000,400.0,1,1.0,1.0,2.0,350.0,240000,4000000.0,6.0
andheri,2,46000,1150.0,1,2.0,1.0,1.0,700.0,552000,11500000.0,4.8
andheri,2,95000,1250.0,2,2.0,1.0,1.0,825.0,1140000,12500000.0,9.12
andheri,3,131000,1850.0,2,3.0,1.0,1.0,1150.0,1572000,18500000.0,8.497297297297298
andheri,3,46000,1350.0,2,3.0,1.0,1.0,875.0,552000,13500000.0,4.0888888888888895
andheri,2,46000,1050.0,1,2.0,1.0,1.0,650.0,552000,10500000.0,5.257142857142857
andheri,3,150000,1500.0,0,3.0,2.0,1.0,1260.0,1800000,15000000.0,12.0
andheri,0,25800,700.0,1,2.0,2.0,1.0,500.0,309600,7000000.0,4.422857142857143
andheri,3,60000,1600.0,1,3.0,1.0,1.0,1200.0,720000,16000000.0,4.5
andheri,3,55000,1000.0,0,3.0,1.0,1.0,800.0,660000,10000000.0,6.6000000000000005
andheri,0,26000,650.0,2,2.0,1.0,2.0,450.0,312000,6500000.0,4.8
andheri,0,28000,650.0,1,2.0,1.0,0.0,600.0,336000,6500000.0,5.169230769230769
andheri,3,60000,1525.0,0,3.0,1.0,2.0,1100.0,720000,15250000.0,4.721311475409836
andheri,3,55000,1500.0,1,3.0,1.0,2.0,1100.0,660000,15000000.0,4.4
andheri,0,32000,550.0,0,1.0,1.0,1.0,450.0,384000,5500000.0,6.981818181818182
andheri,3,130000,2200.0,0,3.0,1.0,2.0,1740.0,1560000,22000000.0,7.090909090909091
andheri,2,55000,850.0,0,2.0,1.0,1.0,650.0,660000,8500000.0,7.764705882352942
andheri,2,75000,1200.0,1,2.0,3.0,2.0,850.0,900000,12000000.0,7.5
bandra,3,55000,1350.0,2,2.0,2.0,1.0,1064.0,660000,13500000.0,4.888888888888889
bandra,2,44000,1250.0,2,2.0,3.0,1.0,800.0,528000,12500000.0,4.224
bandra,3,100000,1850.0,1,3.0,1.0,2.0,1400.0,1200000,18500000.0,6.486486486486487
bandra,2,52000,1200.0,1,2.0,2.0,1.0,710.0,624000,12000000.0,5.2
bandra,3,72000,987.0,1,2.0,2.0,2.0,880.0,864000,9870000.0,8.753799392097264
bandra,3,100000,2200.0,0,3.0,4.0,2.0,1600.0,1200000,22000000.0,5.454545454545454
bandra,3,75000,1482.0,0,3.0,4.0,1.0,1100.0,900000,14820000.0,6.0728744939271255
bandra,3,69500,1300.0,2,3.0,3.0,1.0,1100.0,834000,13000000.0,6.415384615384616
bandra,3,110000,1600.0,2,3.0,1.0,3.0,1400.0,1320000,16000000.0,8.25
bandra,3,75000,960.0,0,3.0,3.0,1.0,800.0,900000,9600000.0,9.375
bandra,2,60000,900.0,1,2.0,1.0,2.0,710.0,720000,9000000.0,8.0
bandra,2,55000,720.0,0,2.0,1.0,0.0,600.0,660000,7200000.0,9.166666666666666
bandra,3,59000,1200.0,2,3.0,1.0,1.0,1054.0,708000,12000000.0,5.9
bandra,2,33000,980.0,2,2.0,3.0,2.0,760.0,396000,9800000.0,4.040816326530612
bandra,2,40000,900.0,2,2.0,2.0,1.0,700.0,480000,9000000.0,5.333333333333334
bandra,2,115000,1200.0,0,2.0,1.0,1.0,1000.0,1380000,12000000.0,11.5
bandra,0,45000,650.0,0,1.0,1.0,1.0,550.0,540000,6500000.0,8.307692307692308
bandra,3,70000,1500.0,0,3.0,3.0,1.0,1050.0,840000,15000000.0,5.6000000000000005
bandra,2,40000,600.0,2,2.0,1.0,1.0,540.0,480000,6000000.0,8.0
bandra,0,14000,350.0,1,1.0,1.0,1.0,270.0,168000,3500000.0,4.8
bandra,3,110000,1650.0,1,3.0,1.0,1.0,1400.0,1320000,16500000.0,8.0
bandra,2,75000,1250.0,0,2.0,2.0,1.0,950.0,900000,12500000.0,7.199999999999999
bandra,3,75000,1600.0,0,3.0,3.0,2.0,1300.0,900000,16000000.0,5.625
bandra,3,80000,1550.0,1,3.0,2.0,2.0,1235.0,960000,15500000.0,6.193548387096774
bandra,2,80000,900.0,0,2.0,1.0,1.0,800.0,960000,9000000.0,10.666666666666668
bandra,2,50000,1000.0,1,2.0,2.0,1.0,900.0,600000,10000000.0,6.0
bandra,2,65000,750.0,0,2.0,2.0,1.0,650.0,780000,7500000.0,10.4
bandra,3,130000,1480.0,1,3.0,2.0,2.0,1120.0,1560000,14800000.0,10.54054054054054
bandra,3,240000,1900.0,1,4.0,4.0,2.0,1350.0,2880000,19000000.0,15.157894736842106
bandra,0,19000,300.0,0,1.0,1.0,1.0,250.0,228000,3000000.0,7.6
bandra,3,75000,1750.0,0,2.0,2.0,2.0,1200.0,900000,17500000.0,5.142857142857142
bandra,3,85000,1295.0,1,2.0,1.0,1.0,997.0,1020000,12950000.0,7.876447876447877
bandra,0,13000,350.0,2,1.0,1.0,2.0,270.0,156000,3500000.0,4.457142857142857
bandra,3,140000,1580.0,0,3.0,2.0,2.0,1280.0,1680000,15800000.0,10.632911392405065
bandra,3,85000,1400.0,0,3.0,3.0,2.0,1000.0,1020000,14000000.0,7.285714285714286
bandra,3,118000,1500.0,0,3.0,3.0,2.0,1200.0,1416000,15000000.0,9.44
bandra,3,65000,1450.0,1,3.0,1.0,1.0,950.0,780000,14500000.0,5.379310344827586
bandra,2,38000,900.0,2,2.0,1.0,0.0,700.0,456000,9000000.0,5.066666666666666
bandra,0,27000,600.0,0,2.0,1.0,1.0,500.0,324000,6000000.0,5.4
bandra,0,38000,650.0,1,1.0,3.0,1.0,450.0,456000,6500000.0,7.015384615384615
bandra,2,50000,780.0,0,2.0,1.0,1.0,700.0,600000,7800000.0,7.6923076923076925
bandra,0,52000,650.0,0,2.0,1.0,0.0,450.0,624000,6500000.0,9.6
bandra,3,80000,1000.0,0,3.0,1.0,1.0,800.0,960000,10000000.0,9.6
bandra,3,65000,1610.0,0,3.0,2.0,2.0,1100.0,780000,16100000.0,4.84472049689441
bandra,2,45000,1240.0,1,2.0,4.0,1.0,850.0,540000,12400000.0,4.354838709677419
bandra,3,50000,1200.0,1,2.0,2.0,1.0,1000.0,600000,12000000.0,5.0
bandra,0,30500,625.0,2,1.0,1.0,2.0,475.0,366000,6250000.0,5.856
bandra,2,80000,1025.0,1,2.0,2.0,1.0,705.0,960000,10250000.0,9.365853658536585
bandra,0,18000,350.0,0,1.0,1.0,1.0,300.0,216000,3500000.0,6.171428571428572
bandra,2,65000,900.0,1,2.0,1.0,2.0,750.0,780000,9000000.0,8.666666666666668
bandra,3,135000,1680.0,1,3.0,2.0,1.0,1381.0,1620000,16800000.0,9.642857142857144
bandra,0,32000,750.0,2,1.0,1.0,0.0,450.0,384000,7500000.0,5.12
bandra,0,25000,650.0,0,2.0,2.0,3.0,550.0,300000,6500000.0,4.615384615384616
bandra,2,55000,950.0,2,2.0,1.0,1.0,898.0,660000,9500000.0,6.947368421052631
bandra,0,25000,650.0,2,1.0,1.0,0.0,450.0,300000,6500000.0,4.615384615384616
bandra,0,28000,600.0,1,1.0,1.0,2.0,400.0,336000,6000000.0,5.6000000000000005
bandra,2,55000,800.0,1,2.0,1.0,1.0,600.0,660000,8000000.0,8.25
bandra,1,25000,400.0,2,1.0,2.0,2.0,360.0,300000,4000000.0,7.5
bandra,3,80000,1740.0,1,3.0,1.0,1.0,1250.0,960000,17400000.0,5.517241379310345
bandra,0,13240,375.0,1,1.0,1.0,0.0,350.0,158880,3750000.0,4.236800000000001
bandra,2,12000,980.0,2,2.0,2.0,1.0,590.0,144000,9800000.0,1.469387755102041
bandra,0,28000,700.0,1,1.0,1.0,0.0,550.0,336000,7000000.0,4.8
bandra,3,125000,2100.0,1,3.0,1.0,2.0,1400.0,1500000,21000000.0,7.142857142857142
bandra,2,35000,1385.0,0,2.0,1.0,0.0,875.0,420000,13850000.0,3.032490974729242
bandra,3,200000,1550.0,0,3.0,1.0,1.0,1190.0,2400000,15500000.0,15.483870967741936
bandra,2,51000,925.0,2,2.0,1.0,1.0,650.0,612000,9250000.0,6.616216216216215
bandra,0,38000,650.0,0,1.0,1.0,0.0,480.0,456000,6500000.0,7.015384615384615
bandra,2,45000,950.0,1,2.0,1.0,1.0,650.0,540000,9500000.0,5.684210526315789
bandra,2,120000,1200.0,0,2.0,1.0,1.0,1000.0,1440000,12000000.0,12.0
bandra,2,100000,1000.0,1,3.0,3.0,1.0,725.0,1200000,10000000.0,12.0
bandra,3,130000,1500.0,2,3.0,3.0,2.0,1050.0,1560000,15000000.0,10.4
bandra,0,70000,650.0,1,2.0,1.0,1.0,525.0,840000,6500000.0,12.923076923076923
bandra,3,230000,2800.0,0,4.0,1.0,3.0,2000.0,2760000,28000000.0,9.857142857142858
bandra,0,70000,700.0,0,1.0,1.0,1.0,550.0,840000,7000000.0,12.0
bandra,2,120000,1100.0,0,2.0,3.0,2.0,800.0,1440000,11000000.0,13.090909090909092
bandra,2,150000,1100.0,0,2.0,2.0,1.0,800.0,1800000,11000000.0,16.363636363636363
bandra,3,160000,1500.0,1,4.0,4.0,2.0,1100.0,1920000,15000000.0,12.8
bandra,2,75000,1100.0,0,2.0,2.0,1.0,850.0,900000,11000000.0,8.181818181818182
bandra,0,75000,600.0,1,1.0,1.0,1.0,525.0,900000,6000000.0,15.0
bandra,3,150000,1500.0,1,3.0,1.0,1.0,1250.0,1800000,15000000.0,12.0
bandra,3,58000,1500.0,1,3.0,2.0,1.0,1100.0,696000,15000000.0,4.64
bandra,2,120000,1000.0,0,2.0,2.0,1.0,800.0,1440000,10000000.0,14.4
bandra,0,72000,1900.0,0,1.0,3.0,0.0,1450.0,864000,19000000.0,4.547368421052632
bandra,0,77000,600.0,0,1.0,1.0,1.0,550.0,924000,6000000.0,15.4
bandra,2,78000,850.0,0,2.0,2.0,1.0,800.0,936000,8500000.0,11.011764705882351
bandra,2,75000,850.0,0,2.0,2.0,0.0,800.0,900000,8500000.0,10.588235294117649
bandra,3,135000,1250.0,0,3.0,3.0,1.0,1200.0,1620000,12500000.0,12.96
bandra,3,125000,1350.0,0,3.0,1.0,1.0,1300.0,1500000,13500000.0,11.11111111111111
bandra,2,120000,850.0,0,2.0,3.0,1.0,800.0,1440000,8500000.0,16.941176470588236
bandra,3,135000,1200.0,0,3.0,3.0,1.0,1150.0,1620000,12000000.0,13.5
bandra,3,250000,2200.0,0,3.0,2.0,2.0,2076.0,3000000,22000000.0,13.636363636363637
bandra,3,235000,2000.0,1,3.0,3.0,2.0,1836.0,2820000,20000000.0,14.099999999999998
bandra,2,110000,800.0,0,3.0,2.0,1.0,700.0,1320000,8000000.0,16.5
bandra,3,140000,1250.0,1,3.0,1.0,1.0,1150.0,1680000,12500000.0,13.44
bandra,3,275000,2000.0,0,3.0,1.0,1.0,1950.0,3300000,20000000.0,16.5
bandra,3,115000,1650.0,0,3.0,5.0,1.0,1200.0,1380000,16500000.0,8.363636363636363
bandra,2,85000,800.0,1,2.0,2.0,1.0,750.0,1020000,8000000.0,12.75
bandra,2,90000,800.0,0,2.0,1.0,1.0,750.0,1080000,8000000.0,13.5
bandra,2,100000,900.0,0,2.0,2.0,1.0,800.0,1200000,9000000.0,13.333333333333334
bandra,3,250000,1500.0,0,3.0,2.0,1.0,1350.0,3000000,15000000.0,20.0
bandra,2,90000,900.0,1,2.0,2.0,1.0,800.0,1080000,9000000.0,12.0
bandra,3,160000,1500.0,0,3.0,3.0,1.0,1300.0,1920000,15000000.0,12.8
bandra,3,215000,2350.0,1,3.0,3.0,2.0,1800.0,2580000,23500000.0,10.97872340425532
bandra,3,250000,2000.0,0,3.0,2.0,1.0,1600.0,3000000,20000000.0,15.0
bandra,2,125000,800.0,0,2.0,2.0,0.0,725.0,1500000,8000000.0,18.75
bandra,3,130000,1488.0,1,3.0,2.0,1.0,1240.0,1560000,14880000.0,10.483870967741936
bandra,0,75000,680.0,0,1.0,1.0,1.0,500.0,900000,6800000.0,13.23529411764706
bandra,0,42000,550.0,1,1.0,1.0,1.0,415.0,504000,5500000.0,9.163636363636364
bandra,2,95000,1100.0,0,2.0,1.0,1.0,800.0,1140000,11000000.0,10.363636363636363
bandra,2,90000,1080.0,1,2.0,1.0,1.0,900.0,1080000,10800000.0,10.0
bandra,3,72000,1377.0,1,2.0,2.0,1.0,889.0,864000,13770000.0,6.2745098039215685
bandra,3,80000,1377.0,0,2.0,2.0,1.0,889.0,960000,13770000.0,6.971677559912854
bandra,3,78000,1377.0,0,2.0,2.0,1.0,886.0,936000,13770000.0,6.7973856209150325
bandra,2,250000,1200.0,0,2.0,1.0,0.0,1000.0,3000000,12000000.0,25.0
bandra,2,55000,900.0,1,2.0,2.0,1.0,720.0,660000,9000000.0,7.333333333333333
bandra,2,62000,864.0,1,2.0,2.0,1.0,720.0,744000,8640000.0,8.61111111111111
bandra,2,54000,840.0,1,2.0,1.0,1.0,700.0,648000,8400000.0,7.7142857142857135
bandra,2,43000,840.0,1,2.0,1.0,1.0,700.0,516000,8400000.0,6.142857142857143
bandra,2,90000,850.0,1,2.0,3.0,1.0,750.0,1080000,8500000.0,12.705882352941176
bandra,3,105000,1325.0,1,3.0,2.0,2.0,1081.0,1260000,13250000.0,9.50943396226415
bandra,3,85000,1150.0,1,2.0,1.0,2.0,887.0,1020000,11500000.0,8.869565217391303
bandra,2,68000,950.0,1,2.0,2.0,1.0,680.0,816000,9500000.0,8.589473684210526
bandra,2,120000,1150.0,0,2.0,2.0,0.0,810.0,1440000,11500000.0,12.521739130434783
bandra,3,170000,1000.0,1,3.0,2.0,1.0,975.0,2040000,10000000.0,20.4
bandra,3,180000,1000.0,0,3.0,2.0,1.0,950.0,2160000,10000000.0,21.6
bandra,3,160000,1000.0,1,3.0,3.0,1.0,950.0,1920000,10000000.0,19.2
bandra,3,65000,1100.0,1,3.0,2.0,1.0,820.0,780000,11000000.0,7.090909090909091
bandra,2,60000,1050.0,2,2.0,3.0,2.0,750.0,720000,10500000.0,6.857142857142858
bandra,2,51000,1000.0,1,2.0,2.0,1.0,900.0,612000,10000000.0,6.12
bandra,2,52000,1000.0,1,2.0,2.0,1.0,900.0,624000,10000000.0,6.239999999999999
bandra,2,53000,1000.0,1,2.0,2.0,1.0,900.0,636000,10000000.0,6.36
bandra,2,54000,1000.0,1,2.0,2.0,1.0,900.0,648000,10000000.0,6.48
bandra,2,100000,800.0,0,2.0,1.0,1.0,625.0,1200000,8000000.0,15.0
bandra,2,60000,800.0,0,2.0,2.0,1.0,600.0,720000,8000000.0,9.0
bandra,3,130000,1500.0,0,3.0,3.0,1.0,1300.0,1560000,15000000.0,10.4
bandra,3,120000,1370.0,0,3.0,1.0,2.0,1147.0,1440000,13700000.0,10.510948905109489
bandra,3,215000,1325.0,1,3.0,4.0,1.0,1125.0,2580000,13250000.0,19.471698113207548
bandra,2,65000,950.0,0,2.0,1.0,1.0,690.0,780000,9500000.0,8.210526315789474
bandra,2,80000,800.0,0,2.0,2.0,1.0,610.0,960000,8000000.0,12.0
bandra,2,85000,800.0,0,2.0,2.0,1.0,625.0,1020000,8000000.0,12.75
bandra,3,125000,1150.0,1,3.0,1.0,1.0,980.0,1500000,11500000.0,13.043478260869565
bandra,3,150000,1550.0,1,4.0,2.0,1.0,1200.0,1800000,15500000.0,11.612903225806452
bandra,3,115000,1550.0,1,3.0,4.0,1.0,1200.0,1380000,15500000.0,8.903225806451614
bandra,3,110000,1400.0,0,3.0,1.0,1.0,1000.0,1320000,14000000.0,9.428571428571429
bandra,0,25000,651.0,1,2.0,2.0,3.0,550.0,300000,6510000.0,4.6082949308755765
bandra,2,75000,1000.0,0,2.0,1.0,1.0,675.0,900000,10000000.0,9.0
bandra,2,75000,1100.0,1,2.0,2.0,1.0,800.0,900000,11000000.0,8.181818181818182
bandra,3,110000,1300.0,1,3.0,3.0,1.0,1125.0,1320000,13000000.0,10.153846153846152
bandra,2,40000,800.0,1,2.0,2.0,1.0,700.0,480000,8000000.0,6.0
bandra,2,45000,900.0,1,2.0,1.0,1.0,670.0,540000,9000000.0,6.0
bandra,3,65000,1300.0,1,2.0,1.0,2.0,1100.0,780000,13000000.0,6.0
bandra,3,100000,1600.0,0,3.0,1.0,1.0,1100.0,1200000,16000000.0,7.5
bandra,2,53000,1000.0,0,2.0,1.0,1.0,700.0,636000,10000000.0,6.36
bandra,0,45000,650.0,0,2.0,1.0,1.0,485.0,540000,6500000.0,8.307692307692308
bandra,0,34000,650.0,0,2.0,1.0,1.0,510.0,408000,6500000.0,6.276923076923077
bandra,0,32000,550.0,1,1.0,1.0,1.0,430.0,384000,5500000.0,6.981818181818182
bandra,2,45000,900.0,1,2.0,2.0,1.0,650.0,540000,9000000.0,6.0
bandra,2,105000,1200.0,0,2.0,1.0,1.0,820.0,1260000,12000000.0,10.5
bandra,0,35000,580.0,0,1.0,1.0,1.0,435.0,420000,5800000.0,7.241379310344828
bandra,0,38000,600.0,0,1.0,1.0,1.0,500.0,456000,6000000.0,7.6
bandra,3,70000,1450.0,2,3.0,1.0,1.0,1000.0,840000,14500000.0,5.793103448275862
bandra,3,155000,2000.0,1,3.0,1.0,3.0,1450.0,1860000,20000000.0,9.3
bandra,2,49000,950.0,2,2.0,1.0,1.0,670.0,588000,9500000.0,6.189473684210527
bandra,3,130000,1600.0,1,3.0,2.0,1.0,1280.0,1560000,16000000.0,9.75
bandra,3,120000,1319.0,0,3.0,2.0,2.0,1119.0,1440000,13190000.0,10.917361637604246
bandra,3,65000,1600.0,2,3.0,3.0,1.0,1000.0,780000,16000000.0,4.875
bandra,0,43000,700.0,0,1.0,1.0,1.0,450.0,516000,7000000.0,7.371428571428572
bandra,2,50000,1250.0,1,2.0,2.0,1.0,750.0,600000,12500000.0,4.8
bandra,2,60000,1000.0,0,2.0,1.0,1.0,610.0,720000,10000000.0,7.199999999999999
bandra,3,65000,1250.0,1,2.0,2.0,1.0,850.0,780000,12500000.0,6.239999999999999
bandra,3,70000,1600.0,1,3.0,1.0,1.0,1000.0,840000,16000000.0,5.25
bandra,3,140000,1400.0,1,3.0,3.0,1.0,1125.0,1680000,14000000.0,12.0
bandra,3,150000,1400.0,0,3.0,3.0,1.0,1130.0,1800000,14000000.0,12.857142857142856
bandra,3,140000,1350.0,0,3.0,1.0,1.0,1100.0,1680000,13500000.0,12.444444444444445
bandra,2,91000,1000.0,0,2.0,2.0,1.0,680.0,1092000,10000000.0,10.92
bandra,2,85000,1000.0,1,2.0,3.0,1.0,800.0,1020000,10000000.0,10.2
bandra,0,80000,875.0,0,1.0,2.0,1.0,600.0,960000,8750000.0,10.971428571428572
bandra,2,120000,1000.0,0,2.0,2.0,1.0,850.0,1440000,10000000.0,14.4
bandra,0,65000,800.0,0,1.0,1.0,1.0,575.0,780000,8000000.0,9.75
bandra,2,90000,1000.0,0,2.0,2.0,1.0,775.0,1080000,10000000.0,10.8
bandra,3,200000,1400.0,0,3.0,3.0,1.0,1200.0,2400000,14000000.0,17.142857142857142
bandra,3,200000,1400.0,0,3.0,3.0,1.0,1250.0,2400000,14000000.0,17.142857142857142
bandra,3,90000,1300.0,0,2.0,2.0,1.0,900.0,1080000,13000000.0,8.307692307692308
bandra,3,130000,1400.0,1,3.0,3.0,1.0,1150.0,1560000,14000000.0,11.142857142857142
bandra,3,250000,1500.0,0,3.0,3.0,1.0,1350.0,3000000,15000000.0,20.0
bandra,3,500000,1500.0,0,3.0,3.0,1.0,1300.0,6000000,15000000.0,40.0
bandra,2,72000,1000.0,1,2.0,2.0,1.0,700.0,864000,10000000.0,8.64
bandra,2,65000,1000.0,0,2.0,2.0,1.0,650.0,780000,10000000.0,7.8
bandra,2,90000,1200.0,1,2.0,2.0,1.0,750.0,1080000,12000000.0,9.0
bandra,3,180000,1400.0,0,3.0,3.0,1.0,1200.0,2160000,14000000.0,15.428571428571429
bandra,2,90000,1000.0,0,2.0,2.0,1.0,800.0,1080000,10000000.0,10.8
bandra,3,150000,1475.0,0,3.0,3.0,1.0,1275.0,1800000,14750000.0,12.203389830508476
bandra,2,72000,1000.0,0,2.0,2.0,1.0,750.0,864000,10000000.0,8.64
bandra,0,55000,800.0,0,1.0,1.0,1.0,500.0,660000,8000000.0,8.25
bandra,2,80000,1000.0,0,2.0,2.0,1.0,700.0,960000,10000000.0,9.6
bandra,0,75000,1000.0,0,1.0,1.0,1.0,600.0,900000,10000000.0,9.0
bandra,2,100000,1000.0,0,2.0,2.0,1.0,850.0,1200000,10000000.0,12.0
bandra,2,130000,1000.0,0,2.0,2.0,1.0,800.0,1560000,10000000.0,15.6
bandra,3,260000,1500.0,1,3.0,3.0,1.0,1300.0,3120000,15000000.0,20.8
bandra,3,150000,1350.0,0,3.0,3.0,1.0,1150.0,1800000,13500000.0,13.333333333333334
bandra,3,175000,1400.0,0,3.0,3.0,1.0,1300.0,2100000,14000000.0,15.0
bandra,2,70000,1000.0,1,2.0,2.0,1.0,680.0,840000,10000000.0,8.4
bandra,3,145000,1300.0,0,3.0,3.0,1.0,1170.0,1740000,13000000.0,13.384615384615383
bandra,2,68000,900.0,0,2.0,2.0,1.0,750.0,816000,9000000.0,9.066666666666666
bandra,2,55000,1250.0,1,2.0,2.0,1.0,800.0,660000,12500000.0,5.28
bandra,3,80000,1200.0,1,3.0,1.0,2.0,986.0,960000,12000000.0,8.0
bandra,2,50000,1020.0,0,2.0,2.0,1.0,850.0,600000,10200000.0,5.88235294117647
bandra,2,62000,1300.0,1,2.0,1.0,1.0,800.0,744000,13000000.0,5.723076923076923
bandra,2,70000,1300.0,0,2.0,1.0,1.0,800.0,840000,13000000.0,6.461538461538462
bandra,3,325000,2000.0,1,3.0,3.0,2.0,2000.0,3900000,20000000.0,19.5
bandra,3,165000,1625.0,1,2.0,2.0,2.0,1300.0,1980000,16250000.0,12.184615384615384
bandra,3,190000,2000.0,1,2.0,2.0,2.0,1400.0,2280000,20000000.0,11.4
bandra,3,165000,1900.0,0,3.0,2.0,1.0,1400.0,1980000,19000000.0,10.421052631578949
bandra,0,60000,650.0,1,1.0,1.0,1.0,530.0,720000,6500000.0,11.076923076923077
bandra,2,75000,1100.0,0,2.0,1.0,1.0,800.0,900000,11000000.0,8.181818181818182
bandra,2,80000,1050.0,0,2.0,1.0,1.0,780.0,960000,10500000.0,9.142857142857142
bandra,0,45000,680.0,1,1.0,1.0,1.0,540.0,540000,6800000.0,7.941176470588235
bandra,2,85000,1120.0,1,2.0,3.0,1.0,810.0,1020000,11200000.0,9.107142857142856
bandra,0,62000,650.0,0,2.0,2.0,1.0,550.0,744000,6500000.0,11.446153846153846
bandra,2,95000,1200.0,0,2.0,2.0,1.0,880.0,1140000,12000000.0,9.5
bandra,3,115000,1300.0,0,3.0,3.0,0.0,1000.0,1380000,13000000.0,10.615384615384617
bandra,2,110000,1400.0,1,3.0,2.0,1.0,1100.0,1320000,14000000.0,9.428571428571429
bandra,2,120000,1500.0,1,3.0,3.0,1.0,1200.0,1440000,15000000.0,9.6
bandra,2,130000,1200.0,0,2.0,3.0,1.0,900.0,1560000,12000000.0,13.0
